"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Pinus_halepensis",40,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Ulex_parviflorus",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_hirtum",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",15,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Genista_scorpius",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Quercus_coccifera",1310,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Quercus_ilex",160,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Fumana_thymifolia",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Fumana_ericifolia",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_chamaedrys",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_capitatum",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Erinacea_anthyllis",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Cistus_albidus",95,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Lithodora_fruticosa",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Linum_suffruticosum",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Phlomis_lychnitis",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Convolvulus_lanuginosus",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Lotus_sp",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Anthyllis_vulneraria",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Erica_multiflora",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_homotrichum",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Juniperus_oxycedrus",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Dorycnium_pentaphyllum",20,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Iberis_saxatilis",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",10,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Ononis_minutissima",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Cistus_salviifolius",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Cistus_clusii",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Staehelina_dubia",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"hyper","lejos de la carretera",NA,"T44",2021,NA,"vegetation","woody_vegetation_cover","Coronilla_minima",0,NA,44,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Thymus_vulgaris",5,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",1805,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Pinus_pinaster",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Pinus_halepensis",235,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",130,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Ulex_parviflorus",20,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_hirtum",20,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",5,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Genista_scorpius",40,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Quercus_coccifera",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Quercus_ilex",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Fumana_thymifolia",10,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Fumana_ericifolia",75,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_chamaedrys",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_capitatum",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Erinacea_anthyllis",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Cistus_albidus",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Lithodora_fruticosa",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Linum_suffruticosum",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Phlomis_lychnitis",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Convolvulus_lanuginosus",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Lotus_sp",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Anthyllis_vulneraria",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Erica_multiflora",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_homotrichum",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Juniperus_oxycedrus",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Dorycnium_pentaphyllum",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Iberis_saxatilis",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",5,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Ononis_minutissima",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Cistus_salviifolius",20,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Cistus_clusii",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Staehelina_dubia",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T45",2021,NA,"vegetation","woody_vegetation_cover","Coronilla_minima",0,NA,45,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Thymus_vulgaris",140,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",1530,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Pinus_pinaster",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Pinus_halepensis",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",10,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Ulex_parviflorus",20,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_hirtum",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",40,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Genista_scorpius",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Quercus_coccifera",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Quercus_ilex",350,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Fumana_thymifolia",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Fumana_ericifolia",5,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_chamaedrys",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_capitatum",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Erinacea_anthyllis",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Cistus_albidus",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Lithodora_fruticosa",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Linum_suffruticosum",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Phlomis_lychnitis",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Convolvulus_lanuginosus",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Lotus_sp",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Anthyllis_vulneraria",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Erica_multiflora",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_homotrichum",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Juniperus_oxycedrus",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Dorycnium_pentaphyllum",40,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Iberis_saxatilis",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Ononis_minutissima",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Cistus_salviifolius",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Cistus_clusii",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Staehelina_dubia",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T46",2021,NA,"vegetation","woody_vegetation_cover","Coronilla_minima",0,NA,46,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Thymus_vulgaris",145,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",735,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Pinus_pinaster",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Pinus_halepensis",50,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",95,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Ulex_parviflorus",15,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_hirtum",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",30,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Genista_scorpius",55,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Quercus_coccifera",545,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Quercus_ilex",580,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Fumana_thymifolia",10,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Fumana_ericifolia",15,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_chamaedrys",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_capitatum",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Erinacea_anthyllis",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Cistus_albidus",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Lithodora_fruticosa",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Linum_suffruticosum",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Phlomis_lychnitis",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Convolvulus_lanuginosus",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Lotus_sp",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Anthyllis_vulneraria",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Erica_multiflora",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_homotrichum",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Juniperus_oxycedrus",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Dorycnium_pentaphyllum",20,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Iberis_saxatilis",55,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Ononis_minutissima",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Cistus_salviifolius",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Cistus_clusii",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Staehelina_dubia",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T47",2021,NA,"vegetation","woody_vegetation_cover","Coronilla_minima",0,NA,47,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Thymus_vulgaris",130,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",980,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Pinus_pinaster",30,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Pinus_halepensis",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",110,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Ulex_parviflorus",25,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_hirtum",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",15,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Genista_scorpius",30,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Quercus_coccifera",325,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Quercus_ilex",90,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Fumana_thymifolia",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Fumana_ericifolia",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_chamaedrys",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Teucrium_capitatum",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Erinacea_anthyllis",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Cistus_albidus",70,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Lithodora_fruticosa",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Linum_suffruticosum",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Phlomis_lychnitis",0,NA,48,"n_cm_intersected",NA,NA
"valencia",NA,"control_hyper","lejos de la carretera",NA,"T48",2021,NA,"vegetation","woody_vegetation_cover","Convolvulus_lanuginosus",0,NA,48,"n_cm_intersected",NA,NA
