"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","Intervalo","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",65,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",80,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",120,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",180,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",70,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",190,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T25",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",50,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",70,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_scoparia",240,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Daphne_gnidium",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",100,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",95,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",50,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",65,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Daphne_gnidium",70,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",55,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",150,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Arbutus_unedo",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Arbutus_unedo",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",70,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",290,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T66",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",35,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",240,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",170,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",120,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Asparagus_acutifolius",50,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",180,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",180,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",180,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_scoparia",80,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",90,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",270,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",70,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",350,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Herbs",60,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T11",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",150,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",25,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",60,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",150,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",130,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",50,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",35,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",15,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T12",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",70,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",380,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",25,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",130,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",110,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Phillyrea_angustifolia",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",810,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T13",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",140,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",130,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",120,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Daphne_gnidium",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",130,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",45,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",170,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Daphne_gnidium",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",150,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T14",2022,2022-06-07,"vegetation","browsing_degree","Quercus_pyrenaica",80,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",70,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",185,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Thymus_mastichina",25,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",90,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",35,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",70,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",195,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",280,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",35,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",240,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",70,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Herbs",50,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",80,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","high","B",NA,"T15",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",50,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",550,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",180,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",370,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",35,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Pinus_pinaster",25,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",15,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",210,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",65,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",115,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",225,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",250,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",25,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T56",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",35,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",170,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
